race_id,driver_id,start_pos,gap_to_pole,cs_driver_results_missing,cs_driver_standing,cs_driver_podium_rate,csa_pos_change,csa_finish_pos,p3s_driver_results_missing,p3sa_pos_change_same_circuit,p3sa_finish_pos_same_circuit,cs_const_results_missing,cs_const_standing,cs_const_podium_rate,circuit_avg_pos_change,finish_pos
255,89,18,0.007,0,22,0.0,8.75,11.0,1,0.0,0.0,0,9,0.0,3.56,12
257,30,2,0.063,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,-0.85,1
257,71,4,0.305,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,-0.11,2
257,55,3,0.272,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,-0.41,3
257,22,14,0.469,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,4.24,4
257,79,10,0.427,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,1.44,5
257,91,7,0.376,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.94,6
257,65,21,0.674,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,8.2,7
257,94,15,0.516,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,3.75,8
257,100,13,0.452,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,3.09,9
257,83,24,0.768,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,8.0,10
257,44,19,0.64,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,6.76,11
257,101,26,1.0,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,14.0,12
258,30,2,0.035,0,1,1.0,1.0,1.0,1,0.0,0.0,0,1,1.0,0.0,1
258,77,5,0.242,1,0,0.0,0.0,0.0,1,0.0,0.0,0,3,1.0,2.0,2
258,22,8,0.347,0,4,0.0,10.0,4.0,1,0.0,0.0,0,4,0.0,3.0,3
258,104,9,0.352,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,3.0,4
258,49,11,0.391,1,0,0.0,0.0,0.0,1,0.0,0.0,0,6,0.0,6.0,5
258,100,16,0.458,0,9,0.0,4.0,9.0,1,0.0,0.0,0,9,0.0,5.5,6
258,65,23,0.666,0,7,0.0,14.0,7.0,1,0.0,0.0,0,7,0.0,16.0,7
258,83,24,0.703,0,10,0.0,14.0,10.0,1,0.0,0.0,0,7,0.0,16.0,8
258,44,22,0.615,0,11,0.0,8.0,11.0,1,0.0,0.0,0,10,0.0,9.5,9
258,103,18,0.537,1,0,0.0,0.0,0.0,1,0.0,0.0,0,10,0.0,7.0,10
258,107,26,1.0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,11,0.0,15.0,11
259,30,2,0.053,0,1,1.0,1.0,1.0,1,0.0,0.0,0,1,1.0,-0.2,1
259,78,6,0.204,1,0,0.0,0.0,0.0,1,0.0,0.0,0,2,1.0,1.88,2
259,57,8,0.251,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,0.78,3
259,91,10,0.284,0,10,0.0,1.0,6.0,1,0.0,0.0,0,6,0.0,2.17,4
259,79,9,0.28,0,8,0.0,5.0,5.0,1,0.0,0.0,0,7,0.0,3.14,5
259,71,4,0.098,0,3,1.0,2.0,2.0,1,0.0,0.0,0,4,1.0,-1.38,6
259,49,7,0.248,0,7,0.0,6.0,5.0,1,0.0,0.0,0,6,0.0,0.29,7
259,84,13,0.365,1,0,0.0,0.0,0.0,1,0.0,0.0,1,0,0.0,4.67,8
259,87,12,0.34,1,0,0.0,0.0,0.0,1,0.0,0.0,0,7,0.0,3.5,9
259,65,20,0.563,0,11,0.0,15.0,7.0,1,0.0,0.0,0,9,0.0,7.67,10
259,44,19,0.544,0,14,0.0,10.5,10.0,1,0.0,0.0,0,11,0.0,7.5,11
259,103,17,0.494,0,15,0.0,8.0,10.0,1,0.0,0.0,0,11,0.0,5.6,12
259,104,16,0.462,0,6,0.0,5.0,4.0,1,0.0,0.0,0,5,0.0,4.29,13
261,71,2,0.074,0,3,0.5,0.0,4.0,1,0.0,0.0,0,5,0.5,-1.41,1
261,30,1,0.0,0,1,1.0,1.0,1.0,1,0.0,0.0,0,1,1.0,-0.53,2
261,87,11,0.237,0,22,0.0,3.0,9.0,1,0.0,0.0,0,7,0.0,1.44,3
261,55,6,0.205,0,7,1.0,0.0,3.0,1,0.0,0.0,0,2,1.0,-1.44,4
261,94,18,0.382,0,19,0.0,7.0,8.0,1,0.0,0.0,0,10,0.0,3.86,5
261,56,13,0.345,1,0,0.0,0.0,0.0,1,0.0,0.0,0,4,0.5,2.39,6
261,44,19,0.419,0,21,0.0,9.67,10.33,1,0.0,0.0,0,12,0.0,5.56,7
261,103,20,0.441,0,23,0.0,6.5,11.0,1,0.0,0.0,0,12,0.0,5.25,8
261,70,23,0.66,1,0,0.0,0.0,0.0,1,0.0,0.0,0,11,0.0,7.0,9
261,101,24,0.714,0,25,0.0,14.0,12.0,1,0.0,0.0,0,13,0.0,15.0,10
261,84,8,0.212,0,5,0.0,5.0,8.0,1,0.0,0.0,0,3,0.5,0.19,11
262,30,1,0.0,0,1,1.0,0.5,1.25,1,0.0,0.0,0,1,1.0,-0.69,1
262,71,4,0.138,0,2,0.67,0.33,3.0,1,0.0,0.0,0,3,0.67,-1.25,2
262,55,2,0.015,0,4,0.5,1.0,3.5,1,0.0,0.0,0,2,0.75,-1.0,3
262,77,3,0.132,0,3,1.0,3.0,2.0,1,0.0,0.0,0,2,0.75,-0.93,4
262,14,5,0.155,1,0,0.0,0.0,0.0,1,0.0,0.0,0,3,0.67,-1.36,5
262,109,20,0.423,1,0,0.0,0.0,0.0,1,0.0,0.0,0,1,1.0,7.43,6
262,22,6,0.207,0,5,0.5,7.5,3.5,1,0.0,0.0,0,4,0.33,0.06,7
262,65,17,0.407,0,19,0.0,13.33,8.0,1,0.0,0.0,0,11,0.0,5.2,8
262,94,15,0.401,0,15,0.0,10.0,6.5,1,0.0,0.0,0,9,0.0,4.75,9
262,87,13,0.361,0,8,0.5,5.5,6.0,1,0.0,0.0,0,6,0.25,3.5,10
262,105,18,0.409,1,0,0.0,0.0,0.0,1,0.0,0.0,0,9,0.0,4.8,11
262,44,19,0.416,0,20,0.0,10.25,9.5,1,0.0,0.0,0,12,0.0,5.92,12
262,103,24,0.648,0,23,0.0,8.33,10.0,1,0.0,0.0,0,12,0.0,11.0,13
262,101,25,0.819,0,26,0.0,14.0,11.0,1,0.0,0.0,0,13,0.0,11.0,14
262,70,23,0.598,0,25,0.0,14.0,9.0,1,0.0,0.0,0,11,0.0,5.75,15
263,30,3,0.077,0,1,1.0,0.4,1.2,1,0.0,0.0,0,1,0.83,-0.67,1
263,71,1,0.0,0,2,0.75,0.75,2.75,1,0.0,0.0,0,3,0.6,-0.56,2
263,77,5,0.122,0,3,0.5,1.0,3.0,1,0.0,0.0,0,2,0.67,0.0,3
263,49,10,0.279,0,14,0.0,3.0,6.0,1,0.0,0.0,0,7,0.0,4.33,4
263,94,16,0.354,0,15,0.0,8.67,7.33,1,0.0,0.0,0,9,0.0,4.67,5
263,110,11,0.286,1,0,0.0,0.0,0.0,1,0.0,0.0,0,7,0.0,1.44,6
263,65,19,0.439,0,21,0.0,12.25,8.0,1,0.0,0.0,0,11,0.0,5.0,7
263,104,18,0.412,0,12,0.0,4.0,8.5,1,0.0,0.0,0,8,0.0,3.5,8
263,111,26,1.0,1,0,0.0,0.0,0.0,1,0.0,0.0,0,13,0.0,17.0,9
263,87,17,0.378,0,8,0.33,4.67,7.33,1,0.0,0.0,0,6,0.2,3.0,10
263,100,20,0.456,0,18,0.0,7.0,7.5,1,0.0,0.0,0,10,0.0,6.25,11
264,71,1,0.0,0,2,0.8,0.4,2.6,1,0.0,0.0,0,3,0.67,-1.21,1
264,55,4,0.101,0,4,0.67,0.33,3.33,1,0.0,0.0,0,2,0.71,-0.32,2
264,57,5,0.227,0,10,1.0,5.0,3.0,1,0.0,0.0,0,5,0.33,0.16,3
264,22,6,0.228,0,5,0.33,4.67,4.67,1,0.0,0.0,0,4,0.25,-0.84,4
264,14,7,0.239,0,16,0.0,0.0,5.0,1,0.0,0.0,0,3,0.67,-2.24,5
264,79,8,0.252,0,14,0.0,4.5,5.0,1,0.0,0.0,0,7,0.17,0.79,6
264,49,13,0.403,0,8,0.0,4.0,5.33,1,0.0,0.0,0,6,0.0,2.41,7
264,50,10,0.326,1,0,0.0,0.0,0.0,1,0.0,0.0,0,1,0.86,0.71,8
264,104,20,0.568,0,15,0.0,6.0,8.33,1,0.0,0.0,0,9,0.0,6.08,9
264,94,14,0.445,0,13,0.0,9.25,6.75,1,0.0,0.0,0,8,0.0,3.56,10
264,65,21,0.587,0,21,0.0,12.2,7.8,1,0.0,0.0,0,11,0.0,7.1,11
264,44,15,0.49,0,22,0.0,9.6,10.0,1,0.0,0.0,0,12,0.0,2.73,12
264,103,23,0.693,0,24,0.0,9.0,10.75,1,0.0,0.0,0,12,0.0,8.6,13
264,106,24,0.753,1,0,0.0,0.0,0.0,1,0.0,0.0,0,10,0.0,6.0,14
264,101,25,0.994,0,28,0.0,13.0,12.0,1,0.0,0.0,0,13,0.0,10.0,15
264,111,26,1.0,0,27,0.0,17.0,9.0,1,0.0,0.0,0,13,0.0,10.0,16
265,77,1,0.0,0,4,0.67,1.33,3.0,1,0.0,0.0,0,3,0.75,-1.25,1
265,44,12,0.463,0,22,0.0,8.5,10.33,1,0.0,0.0,0,12,0.0,4.8,2
265,103,14,0.482,0,24,0.0,9.2,11.2,1,0.0,0.0,0,12,0.0,3.55,3
265,104,17,0.626,0,16,0.0,7.25,8.5,1,0.0,0.0,0,9,0.0,6.69,4
265,81,16,0.575,1,0,0.0,0.0,0.0,1,0.0,0.0,0,9,0.0,3.36,5
265,100,22,0.827,0,18,0.0,7.67,8.67,1,0.0,0.0,0,10,0.0,6.67,6
265,106,24,0.907,0,25,0.0,10.0,14.0,1,0.0,0.0,0,10,0.0,9.0,7
265,71,3,0.079,0,2,0.83,0.33,2.33,1,0.0,0.0,0,2,0.62,-0.45,8
266,30,1,0.0,0,1,1.0,0.67,1.17,1,0.0,0.0,0,1,0.75,-1.06,1
266,71,2,0.095,0,2,0.71,-0.43,3.14,1,0.0,0.0,0,3,0.56,-1.71,2
266,50,12,0.486,0,27,0.0,2.0,8.0,1,0.0,0.0,0,1,0.75,2.06,3
266,84,6,0.4,0,8,0.0,1.0,9.5,1,0.0,0.0,0,4,0.5,-0.06,4
266,87,11,0.459,0,14,0.25,5.25,8.0,1,0.0,0.0,0,8,0.14,2.33,5
266,44,9,0.45,0,7,0.14,8.71,9.14,1,0.0,0.0,0,6,0.15,1.86,6
266,105,20,0.695,0,22,0.0,7.0,11.0,1,0.0,0.0,0,10,0.0,5.15,7
266,100,21,0.713,0,20,0.0,9.75,8.0,1,0.0,0.0,0,11,0.0,4.5,8
266,106,25,0.782,0,25,0.0,13.5,10.5,1,0.0,0.0,0,11,0.0,16.0,9
266,103,18,0.637,0,13,0.17,9.5,9.83,1,0.0,0.0,0,6,0.15,3.38,10
266,101,23,0.734,0,30,0.0,12.25,12.75,1,0.0,0.0,0,13,0.0,10.5,11
266,77,4,0.331,0,3,0.75,1.0,2.5,1,0.0,0.0,0,2,0.78,-1.05,12
266,70,22,0.717,0,28,0.0,11.0,12.0,1,0.0,0.0,0,12,0.0,6.0,13
266,104,16,0.609,0,10,0.0,8.4,7.6,1,0.0,0.0,0,9,0.0,4.43,14
267,71,3,0.041,0,2,0.75,-0.38,3.0,1,0.0,0.0,0,3,0.6,-1.6,1
267,57,8,0.1,0,7,1.0,3.5,3.0,1,0.0,0.0,0,4,0.4,1.67,2
267,50,6,0.083,0,15,0.5,5.5,5.5,1,0.0,0.0,0,1,0.8,1.08,3
267,14,7,0.094,0,19,0.0,1.0,5.0,1,0.0,0.0,0,3,0.6,-0.58,4
267,87,12,0.227,0,10,0.2,5.4,7.4,1,0.0,0.0,0,7,0.12,3.73,5
267,81,14,0.311,0,20,0.0,11.0,5.0,1,0.0,0.0,0,9,0.0,3.29,6
267,44,17,0.386,0,8,0.12,8.0,8.75,1,0.0,0.0,0,6,0.13,4.79,7
267,94,10,0.17,0,18,0.0,8.2,7.4,1,0.0,0.0,0,10,0.0,3.14,8
267,105,18,0.438,0,22,0.0,10.0,9.0,1,0.0,0.0,0,10,0.0,5.14,9
267,103,16,0.384,0,14,0.14,9.29,9.86,1,0.0,0.0,0,6,0.13,5.06,10
267,111,25,0.833,0,29,0.0,13.5,12.5,1,0.0,0.0,0,13,0.0,14.0,11
267,65,20,0.471,0,25,0.0,11.83,8.33,1,0.0,0.0,0,12,0.0,5.62,12
267,56,4,0.072,0,24,0.0,7.0,6.0,1,0.0,0.0,0,5,0.2,-3.19,13
268,71,3,0.066,0,2,0.78,-0.11,2.78,1,0.0,0.0,0,2,0.58,-0.82,1
268,77,2,0.028,0,3,0.6,-0.8,4.4,1,0.0,0.0,0,3,0.7,-1.0,2
268,57,7,0.353,0,5,1.0,4.33,2.67,1,0.0,0.0,0,4,0.5,0.0,3
268,22,16,0.44,0,6,0.25,4.0,4.5,1,0.0,0.0,0,5,0.17,4.94,4
268,84,15,0.437,0,7,0.0,1.33,7.67,1,0.0,0.0,0,4,0.5,3.31,5
268,14,5,0.138,0,11,0.0,1.67,4.67,1,0.0,0.0,0,2,0.58,-1.25,6
268,103,12,0.392,0,16,0.12,8.88,9.88,1,0.0,0.0,0,7,0.12,1.62,7
268,100,24,0.848,0,21,0.0,10.4,8.0,1,0.0,0.0,0,11,0.0,11.5,8
268,109,20,0.532,0,23,0.0,14.0,6.0,1,0.0,0.0,0,1,0.82,6.25,9
268,44,6,0.337,0,10,0.11,8.22,8.56,1,0.0,0.0,0,7,0.12,0.56,10
269,71,2,0.031,0,2,0.8,0.1,2.6,1,0.0,0.0,0,2,0.57,0.0,1
269,14,3,0.084,0,10,0.0,1.0,5.0,1,0.0,0.0,0,2,0.57,1.0,2
269,57,4,0.128,0,5,1.0,4.25,2.75,1,0.0,0.0,0,4,0.5,0.5,3
269,22,8,0.236,0,6,0.2,5.6,4.4,1,0.0,0.0,0,5,0.14,0.5,4
269,50,10,0.276,0,8,0.67,4.67,4.67,1,0.0,0.0,0,1,0.75,2.5,5
269,84,7,0.208,0,7,0.0,3.5,7.0,1,0.0,0.0,0,4,0.5,1.5,6
269,56,13,0.334,0,24,0.0,-1.0,9.5,1,0.0,0.0,0,5,0.14,6.0,7
269,104,11,0.302,0,13,0.0,7.33,8.67,1,0.0,0.0,0,9,0.0,3.0,8
269,81,16,0.426,0,20,0.0,9.5,5.5,1,0.0,0.0,0,9,0.0,7.0,9
269,103,21,0.613,0,16,0.11,8.44,9.56,1,0.0,0.0,0,7,0.11,11.0,10
